ID_TURMA;DESCR_SITUACAO;COD_TURMA;MATR_ALUNO;COD_CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;NOTA1;NUM_FALTAS1;NOTA2;NUM_FALTAS2;NOTA3;NUM_FALTAS3;NOTA4;NUM_FALTAS4;NOTA5;NUM_FALTAS5;NOTA6;NUM_FALTAS6;NOTA7;NUM_FALTAS7;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODO_ITEM
151669;Aprovado;2;21754316;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,82;Aprovado;2017; 1° Semestre;1;201
151669;Aprovado;2;21754476;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,82;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Freqüência;2;21750633;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Aprovado;2;21750629;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,05;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Freqüência;2;21752750;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,64;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Reprovado por Freqüência;2;21752747;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Reprovado por Nota;2;21751922;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,13;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Aprovado;2;21751514;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,08;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Freqüência;2;21752745;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,35;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Reprovado por Nota;2;21750094;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,83;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Aprovado;2;21750635;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,01;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Nota;2;21751924;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,42;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Reprovado por Freqüência;2;21350186;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,59;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Reprovado por Freqüência;2;21751512;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Aprovado;2;21750627;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Nota;2;21751513;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,03;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Reprovado por Freqüência;2;21354833;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,13;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Aprovado;2;21751515;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,48;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Freqüência;2;21753175;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Aprovado;2;21752743;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,22;Aprovado;2017; 1° Semestre;1;201
151669;Aprovado;2;21750628;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,84;Aprovado;2017; 1° Semestre;1;201
151669;Aprovado;2;21750207;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,65;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Nota;2;21754453;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,63;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Reprovado por Freqüência;2;21754481;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Reprovado por Freqüência;2;21750272;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;Reprovado por Freqüência;2017; 1° Semestre;3;201
151669;Aprovado;2;21751923;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,91;Aprovado;2017; 1° Semestre;1;201
151669;Aprovado;2;21752748;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,13;Aprovado;2017; 1° Semestre;1;201
151669;Aprovado;2;21750634;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,46;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Nota;2;21750630;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Reprovado por Nota;2;21754478;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,77;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Aprovado;2;21751921;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;Aprovado;2017; 1° Semestre;1;201
151669;Aprovado;2;21353244;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;Aprovado;2017; 1° Semestre;1;201
151669;Reprovado por Nota;2;21754479;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,83;Reprovado por Nota;2017; 1° Semestre;2;201
151669;Aprovado;2;21750631;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,48;Aprovado;2017; 1° Semestre;1;201
151669;Aprovado;2;21754477;FT08;Engenharia de Materiais;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21751518;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,01;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750638;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,49;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750636;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21353246;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,14;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Freqüência;3;21602294;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,77;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Aprovado;3;21752803;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,08;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750257;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,71;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Freqüência;3;21755077;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Aprovado;3;21750313;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,21;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21751516;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,31;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Nota;3;21752796;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,2;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Aprovado;3;21752794;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,77;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21754221;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,71;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21753409;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,91;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Freqüência;3;21553945;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,17;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Aprovado;3;21750066;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21751517;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,72;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750637;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,96;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750065;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,47;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21752797;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,1;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Nota;3;21753591;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,8;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Reprovado por Nota;3;21755063;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,11;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Aprovado;3;21754110;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Nota;3;21750639;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,33;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Aprovado;3;21752802;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,23;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21751925;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750314;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,74;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Freqüência;3;21754917;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,14;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Aprovado;3;21754916;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,39;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Freqüência;3;21752793;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Reprovado por Nota;3;21753867;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,36;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Reprovado por Freqüência;3;21753592;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Aprovado;3;21754111;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,9;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Freqüência;3;21752799;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Reprovado por Freqüência;3;21753727;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Reprovado por Freqüência;2017; 1° Semestre;3;201
151881;Reprovado por Nota;3;21752801;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,37;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Aprovado;3;21100648;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,1;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21752795;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,7;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750185;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,28;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Nota;3;21753408;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,39;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Reprovado por Nota;3;21752800;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,36;Reprovado por Nota;2017; 1° Semestre;2;201
151881;Aprovado;3;21753793;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,68;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21750009;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Aprovado;2017; 1° Semestre;1;201
151881;Aprovado;3;21751926;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,73;Aprovado;2017; 1° Semestre;1;201
151881;Reprovado por Nota;3;21754109;FT09;Engenharia Mecânica;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,03;Reprovado por Nota;2017; 1° Semestre;2;201
150972;Aprovado;1;21752762;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,12;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21751524;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,32;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21751933;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,39;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21753854;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,19;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21750280;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,67;Aprovado;2017; 1° Semestre;1;201
150972;Reprovado por Freqüência;1;21750656;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,59;Reprovado por Freqüência;2017; 1° Semestre;3;201
150972;Aprovado;1;21751527;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,66;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21750654;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,54;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21753802;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,35;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21750007;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,96;Aprovado;2017; 1° Semestre;1;201
150972;Reprovado por Freqüência;1;21753803;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;Reprovado por Freqüência;2017; 1° Semestre;3;201
150972;Aprovado;1;21750655;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,35;Aprovado;2017; 1° Semestre;1;201
150972;Reprovado por Freqüência;1;21753520;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;Reprovado por Freqüência;2017; 1° Semestre;3;201
150972;Aprovado;1;21754883;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,17;Aprovado;2017; 1° Semestre;1;201
150972;Aprovado;1;21755192;FT11;Engenharia de Petróleo e Gás;IEC037;INTRODUÇÃO A PROGRAMAÇÃO DE COMPUTADORES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,06;Aprovado;2017; 1° Semestre;1;201
